Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 21795022;Инверторный аппарат плазменной резки АРИА PowerCut PC 250 PRO MC250P0665;"
    2 123 550 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertornyj-apparat-plazmennoj-rezki-aria-powercut-pc-250-pro-mc250p0665-3207044/
код: 15520050;Инвертор плазменной резки Redbo ExpertCut-40 211406106A00;"
    31 270 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-redbo-expertcut-40-211406106908-734375/
код: 15895776;Плазморез Cebora Plasma Prof 163 ACC 957;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-plasma-prof-163-acc-957-973805/
код: 15895775;Плазморез Cebora Power Plasma Sound PC 130/T CNC ЧПУ 337-01;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-power-plasma-sound-pc-130-t-cnc-chpu-337-01-973811/
код: 25056633;Сварочный инвертор Сварог CUT 80 PRO SMART L225S 99418;"
    103 770 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/-invertor-svarochnyj-cut-80-pro-smart-l225s-svarog-99418-6760993/
код: 15895773;Плазморез Cebora Power Plasma Sound PC 110/T CNC ЧПУ 336-01;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-power-plasma-sound-pc-110-t-cnc-chpu-336-01-973793/
код: 20023924;Сварочный аппарат ANDELI CUT-40 ADL20-301;"
    34 870 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/svarochnyj-apparat-andeli-cut-40-adl20-301-2500478/
код: 21795010;Аппарат плазменной резки АРИА MaxCut MC 200 MC200O0445;"
    1 134 980 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aria-maxcut-mc-200-mc200o0445-3207104/
код: 16072075;Аппарат для плазменной резки ПТК CUT 160 I ПРОФИ 00000032247;"
    171 130 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-dlya-plazmennoj-rezki-ptk-cut-160-i-profi-00000032247-1236917/
код: 16030630;Аппарат воздушно-плазменной резки металлов ПТК RILON CUT 160 I 00000029764;"
    226 390 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-metallov-ptk-rilon-cut-160-i-00000029764-1133339/
код: 15871205;Плазменный источник Hypertherm Powermax65 CPC 83268;"
    344 876 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmennyj-istochnik-hypertherm-powermax65-cpc-83268-944616/
код: 16843285;Аппарат плазменной резки A-iPower AiCUT60 63060;"
    26 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-a-ipower-aicut60-63060-1828031/
код: 15118977;Инвертор плазменной резки Brima LGK-160-1 380В c плазмотроном A141 или А151 0008986;"
    144 068 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-brima-lgk-160-1-380v-c-plazmotronom-a141-ili-a151-0008986-527478/
код: 15895771;Плазморез Cebora Power Plasma Sound PC 70/T CNC ЧПУ 334-01;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-power-plasma-sound-pc-70-t-cnc-chpu-334-01-973824/
